trade_id,ticker,date,direction,model,zone_type,entry_time,entry_price,is_winner,pnl_r,max_r_achieved,bar_date,bar_time,open,high,low,close,volume,candle_range_pct,vol_delta_raw,vol_delta_roll,vol_roc,sma9,sma21,sma_config,sma_spread_pct,sma_momentum_label,price_position,cvd_slope,m5_structure,m15_structure,h1_structure,health_score,long_score,short_score,calculated_at
DIA_021726_EPCH4_1203,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:03:45,495.86,False,-1.0,-1,2026-02-17,12:02:00,495.84,496.09,495.79,495.95,8778,0.06049,585.2,7189.86,-19.6419,496.1633,495.9613,BULL,0.04074,WIDENING,BELOW,0.26903,BULL,BEAR,BEAR,6,0,2,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1203,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:03:45,202.705,False,-1.0,-1,2026-02-17,12:02:00,202.515,202.85,202.42,202.74,44753,0.212094,21856.12,-1074.11,-1.834,202.9933,203.0683,BEAR,0.036991,NARROWING,BELOW,0.012218,BULL,BEAR,BEAR,4,2,2,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1204,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:04:00,600.41,True,2.0,2,2026-02-17,12:03:00,600.23,600.33,599.92,600.215,75733,0.068309,33248.63,-161160.85,-39.0862,600.6878,600.5048,BULL,0.030492,WIDENING,BELOW,0.074392,BULL,BEAR,BEAR,6,1,1,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1204_1,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:04:15,600.41,True,2.0,2,2026-02-17,12:03:00,600.23,600.33,599.92,600.215,75733,0.068309,33248.63,-161160.85,-39.0862,600.6878,600.5048,BULL,0.030492,WIDENING,BELOW,0.074392,BULL,BEAR,BEAR,6,1,1,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_1204,HOOD,2026-02-17,LONG,EPCH4,SECONDARY,12:04:15,75.4799,False,-1.0,-1,2026-02-17,12:03:00,75.36,75.36,75.17,75.2998,27108,0.252325,9930.09,31695.98,-53.6481,75.3783,75.3312,BULL,0.062607,NARROWING,BELOW,0.237143,BULL,BEAR,BEAR,4,2,4,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_1204,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:04:30,495.83,False,-1.0,-1,2026-02-17,12:03:00,495.94,495.99,495.76,495.86,6059,0.046384,-790.3,2347.02,-45.8438,496.1278,495.9568,BULL,0.03449,WIDENING,BELOW,0.257269,BULL,BEAR,BEAR,6,0,2,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1204_2,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:04:30,600.34,True,2.0,2,2026-02-17,12:03:00,600.23,600.33,599.92,600.215,75733,0.068309,33248.63,-161160.85,-39.0862,600.6878,600.5048,BULL,0.030492,WIDENING,BELOW,0.074392,BULL,BEAR,BEAR,6,1,1,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1204_3,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:04:45,600.43,True,2.0,2,2026-02-17,12:03:00,600.23,600.33,599.92,600.215,75733,0.068309,33248.63,-161160.85,-39.0862,600.6878,600.5048,BULL,0.030492,WIDENING,BELOW,0.074392,BULL,BEAR,BEAR,6,1,1,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1205,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:05:00,600.3799,True,2.0,2,2026-02-17,12:04:00,600.24,600.53,600.23,600.43,88437,0.049964,29479.0,-71015.85,-27.5533,600.58,600.5062,BULL,0.012293,NARROWING,BELOW,0.047081,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1205_1,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:05:30,600.41,True,2.0,2,2026-02-17,12:04:00,600.24,600.53,600.23,600.43,88437,0.049964,29479.0,-71015.85,-27.5533,600.58,600.5062,BULL,0.012293,NARROWING,BELOW,0.047081,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1205,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:05:30,202.755,False,-1.0,-1,2026-02-17,12:04:00,202.77,202.88,202.7018,202.84,26566,0.087852,14639.63,-17574.71,-40.1684,202.8739,203.0467,BEAR,0.085177,STABLE,BELOW,-0.003935,BULL,BEAR,BEAR,4,0,0,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1205_2,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:05:45,600.39,True,2.0,2,2026-02-17,12:04:00,600.24,600.53,600.23,600.43,88437,0.049964,29479.0,-71015.85,-27.5533,600.58,600.5062,BULL,0.012293,NARROWING,BELOW,0.047081,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1206,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:06:15,600.37,True,2.0,2,2026-02-17,12:05:00,600.41,600.67,600.23,600.39,100668,0.073286,-27454.91,51911.29,-15.4891,600.48,600.5133,BEAR,0.005552,NARROWING,BELOW,0.00988,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_1207,HOOD,2026-02-17,LONG,EPCH4,SECONDARY,12:07:00,75.47,False,-1.0,-1,2026-02-17,12:06:00,75.45,75.47,75.38,75.39,21772,0.119379,-16933.78,2652.84,-57.6385,75.3816,75.3531,BULL,0.037869,NARROWING,ABOVE,0.153689,BULL,BEAR,BEAR,4,0,2,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1207,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:07:00,600.38,True,2.0,2,2026-02-17,12:06:00,600.38,600.46,600.12,600.3,110739,0.056638,6514.06,64888.24,-6.2093,600.4156,600.5195,BEAR,0.017319,WIDENING,BELOW,-0.008992,BULL,BEAR,BEAR,6,0,1,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1207,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:07:15,202.77,False,-1.0,-1,2026-02-17,12:06:00,202.63,202.68,202.48,202.49,36484,0.09877,-32835.6,-18150.88,-18.2163,202.7489,203.0036,BEAR,0.125775,WIDENING,BELOW,-0.043451,BULL,BEAR,BEAR,8,0,0,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH4_1208,HOOD,2026-02-17,LONG,EPCH4,SECONDARY,12:08:30,75.39,False,-1.0,-1,2026-02-17,12:07:00,75.405,75.5899,75.35,75.55,45136,0.317538,30122.02,34733.67,-3.3585,75.405,75.3748,BULL,0.039995,WIDENING,ABOVE,0.143783,BULL,BEAR,BEAR,6,2,4,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1209,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:09:30,600.255,True,2.0,2,2026-02-17,12:08:00,600.71,600.74,600.47,600.65,67956,0.044951,22652.0,79497.97,-41.3271,600.3578,600.561,BEAR,0.033826,STABLE,ABOVE,-0.041258,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1210,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:10:00,202.7805,False,-1.0,-1,2026-02-17,12:09:00,202.83,202.9599,202.56,202.62,36780,0.197365,-25743.24,-59959.25,-12.7787,202.7106,202.9545,BEAR,0.120407,WIDENING,BELOW,-0.088106,BULL,BEAR,BEAR,8,2,2,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_1210,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:10:15,495.83,False,-1.0,-1,2026-02-17,12:09:00,496.09,496.09,495.73,495.73,7660,0.07262,-7660.0,-7824.92,-25.4247,495.9089,496.0069,BEAR,0.019772,NARROWING,BELOW,0.02543,BULL,BEAR,BEAR,4,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1212,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:12:30,300.89,True,1.0,1,2026-02-17,12:11:00,301.325,301.325,301.11,301.17,27968,0.071388,-12357.95,-8838.3,-45.772,301.6461,301.5318,BULL,0.037971,WIDENING,BELOW,0.030266,BULL,BEAR,BEAR,6,0,1,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1212,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:12:45,331.265,False,-1.0,-1,2026-02-17,12:11:00,331.485,331.685,331.28,331.32,16064,0.122238,-12890.86,-13553.14,-38.0382,331.7217,331.9188,BEAR,0.059486,NARROWING,BELOW,-0.08573,BULL,BULL,BULL,4,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1213,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:13:00,300.7,False,-1.0,-1,2026-02-17,12:12:00,301.08,301.13,300.73,300.95,123435,0.132912,12343.5,-55557.37,146.0175,301.575,301.5094,BULL,0.021807,NARROWING,BELOW,0.015939,BULL,BEAR,BEAR,6,1,2,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1214,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:14:30,331.23,False,-1.0,-1,2026-02-17,12:13:00,331.245,331.46,331.07,331.2775,16878,0.117726,1081.92,-32710.57,-31.7866,331.6281,331.847,BEAR,0.066082,NARROWING,BELOW,-0.043044,BULL,BULL,BULL,4,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1215,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:15:45,300.83,True,1.0,1,2026-02-17,12:14:00,300.75,300.93,300.63,300.87,48233,0.099711,28939.8,-10797.21,-17.666,301.375,301.4622,BEAR,0.028992,STABLE,BELOW,0.032738,BULL,BEAR,BEAR,4,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1216,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:16:45,300.88,True,1.0,1,2026-02-17,12:15:00,300.85,301.17,300.83,300.83,59134,0.113021,-59134.0,-43947.8,-1.0078,301.2861,301.4351,BEAR,0.049521,WIDENING,BELOW,0.021458,BULL,BEAR,BEAR,6,0,0,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1217,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:17:15,331.19,False,-1.0,-1,2026-02-17,12:16:00,331.19,331.6469,331.16,331.16,13432,0.147029,-13432.0,-15387.38,-42.0782,331.4287,331.6922,BEAR,0.079583,WIDENING,BELOW,-0.120543,BULL,BULL,BULL,6,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1219,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:19:15,300.905,True,1.0,1,2026-02-17,12:18:00,300.77,301.07,300.58,301.07,35589,0.162753,35589.0,-20789.01,-41.8982,300.9615,301.3514,BEAR,0.129527,WIDENING,BTWN,-0.107676,BULL,BEAR,BEAR,8,2,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1219_1,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:19:45,300.92,True,1.0,1,2026-02-17,12:18:00,300.77,301.07,300.58,301.07,35589,0.162753,35589.0,-20789.01,-41.8982,300.9615,301.3514,BEAR,0.129527,WIDENING,BTWN,-0.107676,BULL,BEAR,BEAR,8,2,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1220,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:20:00,300.83,True,1.0,1,2026-02-17,12:19:00,301.04,301.07,300.87,300.92,27660,0.066463,-13830.0,-63558.81,-54.6629,300.922,301.32,BEAR,0.132256,WIDENING,BELOW,-0.129751,BULL,BEAR,BEAR,8,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1220_1,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:20:30,300.91,True,1.0,1,2026-02-17,12:19:00,301.04,301.07,300.87,300.92,27660,0.066463,-13830.0,-63558.81,-54.6629,300.922,301.32,BEAR,0.132256,WIDENING,BELOW,-0.129751,BULL,BEAR,BEAR,8,0,0,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1221,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:21:00,300.86,True,1.0,1,2026-02-17,12:20:00,300.94,301.01,300.745,300.95,32559,0.088054,17815.3,13390.49,-43.1526,300.8976,301.284,BEAR,0.12839,WIDENING,BTWN,-0.139832,BULL,BEAR,BEAR,8,0,1,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1221,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:21:15,331.32,False,-1.0,-1,2026-02-17,12:20:00,331.48,331.63,331.11,331.305,15822,0.156955,-3955.5,-10249.5,-18.9974,331.3115,331.5342,BEAR,0.067227,WIDENING,BELOW,-0.154585,BULL,BULL,BULL,6,2,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1221_1,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:21:30,300.9,True,1.0,1,2026-02-17,12:20:00,300.94,301.01,300.745,300.95,32559,0.088054,17815.3,13390.49,-43.1526,300.8976,301.284,BEAR,0.12839,WIDENING,BTWN,-0.139832,BULL,BEAR,BEAR,8,0,1,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1221_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:21:45,331.13,False,-1.0,-1,2026-02-17,12:20:00,331.48,331.63,331.11,331.305,15822,0.156955,-3955.5,-10249.5,-18.9974,331.3115,331.5342,BEAR,0.067227,WIDENING,BELOW,-0.154585,BULL,BULL,BULL,6,2,2,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1222,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:22:00,300.9,True,1.0,1,2026-02-17,12:21:00,300.94,301.05,300.795,300.85,30327,0.08476,-17244.76,47807.59,-45.1173,300.8865,301.2578,BEAR,0.123421,WIDENING,BELOW,-0.155586,BULL,BEAR,BEAR,8,0,1,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1222,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:22:00,331.1,False,-1.0,-1,2026-02-17,12:21:00,331.3025,331.32,330.94,331.13,12762,0.114759,0.0,3182.5,-34.5614,331.2965,331.5035,BEAR,0.062517,STABLE,BELOW,-0.177561,BULL,BULL,BULL,4,0,1,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1222_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:22:15,331.225,False,-1.0,-1,2026-02-17,12:21:00,331.3025,331.32,330.94,331.13,12762,0.114759,0.0,3182.5,-34.5614,331.2965,331.5035,BEAR,0.062517,STABLE,BELOW,-0.177561,BULL,BULL,BULL,4,0,1,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH1_1222,TSLA,2026-02-17,SHORT,EPCH1,PRIMARY,12:22:30,405.22,False,-1.0,-1,2026-02-17,12:21:00,405.94,405.98,405.5001,405.65,85233,0.118304,-31986.8,102127.29,-16.1939,405.8521,406.3461,BEAR,0.121791,WIDENING,BELOW,-0.223214,BEAR,BEAR,BEAR,6,1,1,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1225,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:25:00,405.37,True,1.0,1,2026-02-17,12:24:00,404.968,405.31,404.8307,405.18,125935,0.118293,57620.58,-79510.94,23.2307,405.5382,406.1055,BEAR,0.140027,WIDENING,BELOW,-0.129648,BEAR,BEAR,BEAR,8,0,0,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1225_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:25:15,405.1362,False,-1.0,-1,2026-02-17,12:24:00,404.968,405.31,404.8307,405.18,125935,0.118293,57620.58,-79510.94,23.2307,405.5382,406.1055,BEAR,0.140027,WIDENING,BELOW,-0.129648,BEAR,BEAR,BEAR,8,0,0,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1225,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:25:45,331.17,False,-1.0,-1,2026-02-17,12:24:00,330.66,331.05,330.55,330.98,24547,0.151067,17673.84,-5769.26,35.1011,331.1411,331.3863,BEAR,0.074094,STABLE,BELOW,-0.157545,BULL,BULL,BULL,4,3,3,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1225_2,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:25:45,405.3201,False,-1.0,-1,2026-02-17,12:24:00,404.968,405.31,404.8307,405.18,125935,0.118293,57620.58,-79510.94,23.2307,405.5382,406.1055,BEAR,0.140027,WIDENING,BELOW,-0.129648,BEAR,BEAR,BEAR,8,0,0,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1226,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:26:00,331.1792,False,-1.0,-1,2026-02-17,12:25:00,331.07,331.24,330.85,331.17,15390,0.117764,9865.38,8051.62,-17.3997,331.1422,331.3547,BEAR,0.064154,STABLE,BTWN,-0.126453,BULL,BULL,BULL,4,0,1,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1227,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:27:15,405.32,False,-1.0,-1,2026-02-17,12:26:00,405.36,405.81,405.26,405.65,94495,0.135585,39516.09,-54615.83,-11.5705,405.4729,405.9614,BEAR,0.120415,NARROWING,BTWN,-0.08399,BEAR,BEAR,BEAR,4,0,0,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1227,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:27:15,331.16,False,-1.0,-1,2026-02-17,12:26:00,331.115,331.5885,330.95,331.525,16414,0.192595,13149.19,21200.82,-11.0208,331.1461,331.3535,BEAR,0.062553,NARROWING,ABOVE,-0.09281,BULL,BULL,BULL,4,2,3,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1227_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:27:30,331.22,False,-1.0,-1,2026-02-17,12:26:00,331.115,331.5885,330.95,331.525,16414,0.192595,13149.19,21200.82,-11.0208,331.1461,331.3535,BEAR,0.062553,NARROWING,ABOVE,-0.09281,BULL,BULL,BULL,4,2,3,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1229,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:29:30,600.39,True,2.0,2,2026-02-17,12:28:00,599.79,599.97,599.57,599.86,55855,0.066682,25134.75,275075.55,-44.4638,599.4939,599.5913,BEAR,0.016246,NARROWING,ABOVE,0.098077,BULL,BEAR,BEAR,4,1,1,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_1229,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:29:45,495.88,False,-1.0,-1,2026-02-17,12:28:00,495.32,495.52,495.27,495.49,5070,0.050455,3853.2,37682.53,-46.2588,495.3073,495.4186,BEAR,0.022465,NARROWING,ABOVE,0.217899,BEAR,BEAR,BEAR,2,0,1,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1229,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:29:45,202.8,False,-1.0,-1,2026-02-17,12:28:00,202.27,202.4159,202.15,202.2275,20554,0.131486,-8572.54,81752.28,-56.9374,202.0281,202.1606,BEAR,0.065538,NARROWING,ABOVE,-0.042135,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1230,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:30:00,202.78,False,-1.0,-1,2026-02-17,12:29:00,202.3,202.8,202.25,202.8,57982,0.271203,57982.0,108719.13,21.2513,202.1136,202.1573,BEAR,0.021522,NARROWING,ABOVE,0.035785,BULL,BEAR,BEAR,4,3,3,2026-02-18 23:14:21.441069+00:00
AMD_021726_EPCH2_1230_1,AMD,2026-02-17,LONG,EPCH2,PRIMARY,12:30:15,202.79,False,-1.0,-1,2026-02-17,12:29:00,202.3,202.8,202.25,202.8,57982,0.271203,57982.0,108719.13,21.2513,202.1136,202.1573,BEAR,0.021522,NARROWING,ABOVE,0.035785,BULL,BEAR,BEAR,4,3,3,2026-02-18 23:14:21.441069+00:00
QQQ_021726_EPCH4_1230,QQQ,2026-02-17,SHORT,EPCH4,SECONDARY,12:30:45,600.23,True,2.0,2,2026-02-17,12:29:00,599.88,600.72,599.845,600.71,196287,0.145661,191800.44,369259.22,96.348,599.6028,599.5942,BULL,0.001428,NARROWING,ABOVE,0.185102,BULL,BEAR,BEAR,6,2,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_1231,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:31:00,495.87,False,-1.0,-1,2026-02-17,12:30:00,495.9,496.0599,495.63,495.805,6222,0.086707,-1156.4,17442.15,-34.8598,495.3864,495.4138,BEAR,0.005534,NARROWING,ABOVE,0.308962,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1231,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:31:00,331.065,False,-1.0,-1,2026-02-17,12:30:00,332.0,332.21,331.22,331.49,19979,0.298652,-9081.36,12565.5,19.9407,331.2208,331.2734,BEAR,0.015849,NARROWING,ABOVE,0.089342,BULL,BULL,BULL,4,2,3,2026-02-18 23:14:21.441069+00:00
AVGO_021726_EPCH4_1231_1,AVGO,2026-02-17,LONG,EPCH4,SECONDARY,12:31:45,331.1501,False,-1.0,-1,2026-02-17,12:30:00,332.0,332.21,331.22,331.49,19979,0.298652,-9081.36,12565.5,19.9407,331.2208,331.2734,BEAR,0.015849,NARROWING,ABOVE,0.089342,BULL,BULL,BULL,4,2,3,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_1231_1,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:31:45,495.88,False,-1.0,-1,2026-02-17,12:30:00,495.9,496.0599,495.63,495.805,6222,0.086707,-1156.4,17442.15,-34.8598,495.3864,495.4138,BEAR,0.005534,NARROWING,ABOVE,0.308962,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1232,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:32:00,300.91,True,1.0,1,2026-02-17,12:31:00,301.29,301.33,301.16,301.19,26646,0.056443,-17241.53,44813.83,-43.915,301.1593,301.0001,BULL,0.05286,NARROWING,ABOVE,0.1608,BULL,BEAR,BEAR,4,0,2,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1232,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:32:15,405.33,True,1.0,1,2026-02-17,12:31:00,406.3,406.36,405.9001,406.095,82224,0.113249,-12532.95,225771.3,-28.1251,405.74,405.7699,BEAR,0.007372,NARROWING,ABOVE,0.121231,BEAR,BEAR,BEAR,2,1,1,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1232_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:32:30,405.2314,True,1.0,1,2026-02-17,12:31:00,406.3,406.36,405.9001,406.095,82224,0.113249,-12532.95,225771.3,-28.1251,405.74,405.7699,BEAR,0.007372,NARROWING,ABOVE,0.121231,BEAR,BEAR,BEAR,2,1,1,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1232_2,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:32:45,405.26,True,1.0,1,2026-02-17,12:31:00,406.3,406.36,405.9001,406.095,82224,0.113249,-12532.95,225771.3,-28.1251,405.74,405.7699,BEAR,0.007372,NARROWING,ABOVE,0.121231,BEAR,BEAR,BEAR,2,1,1,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1234,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:34:00,300.825,True,1.0,1,2026-02-17,12:33:00,300.53,300.93,300.53,300.895,36480,0.132937,30096.0,-7475.59,-16.2374,301.1421,300.9665,BULL,0.058345,NARROWING,BELOW,0.144712,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
DIA_021726_EPCH4_1234,DIA,2026-02-17,LONG,EPCH4,SECONDARY,12:34:45,495.92,False,-1.0,-1,2026-02-17,12:33:00,495.5,495.72,495.44,495.72,11905,0.056483,11905.0,-20431.8,8.9877,495.6139,495.4538,BULL,0.032287,NARROWING,ABOVE,0.13325,BULL,BEAR,BEAR,4,0,1,2026-02-18 23:14:21.441069+00:00
GOOGL_021726_EPCH4_1240,GOOGL,2026-02-17,SHORT,EPCH4,SECONDARY,12:40:30,300.82,True,1.0,1,2026-02-17,12:39:00,301.14,301.22,301.01,301.19,22583,0.069723,16130.71,71985.12,-33.0839,301.0783,301.0542,BULL,0.008006,WIDENING,ABOVE,0.20961,BULL,BEAR,BEAR,6,0,2,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1240,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:40:45,405.36,True,1.0,1,2026-02-17,12:39:00,406.0472,406.2,405.85,406.105,71434,0.086185,32655.54,116597.85,-31.2914,405.9483,405.7746,BULL,0.042785,NARROWING,ABOVE,0.28072,BEAR,BEAR,BEAR,2,1,2,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1241,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:41:00,405.23,True,1.0,1,2026-02-17,12:40:00,406.13,406.13,405.2601,405.36,104006,0.214599,-80117.74,2764.01,0.3971,405.8667,405.7574,BULL,0.026947,NARROWING,BELOW,0.229908,BEAR,BEAR,BEAR,4,2,4,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1241_1,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:41:15,405.3601,True,1.0,1,2026-02-17,12:40:00,406.13,406.13,405.2601,405.36,104006,0.214599,-80117.74,2764.01,0.3971,405.8667,405.7574,BULL,0.026947,NARROWING,BELOW,0.229908,BEAR,BEAR,BEAR,4,2,4,2026-02-18 23:14:21.441069+00:00
HOOD_021726_EPCH3_1241,HOOD,2026-02-17,SHORT,EPCH3,SECONDARY,12:41:45,74.4813,False,-1.0,-1,2026-02-17,12:40:00,74.845,74.86,74.65,74.67,70698,0.281237,-57231.71,-47293.71,45.7323,74.8717,74.8915,BEAR,0.026627,NARROWING,BELOW,0.008611,BEAR,BEAR,BEAR,2,3,3,2026-02-18 23:14:21.441069+00:00
TSLA_021726_EPCH2_1242,TSLA,2026-02-17,SHORT,EPCH2,PRIMARY,12:42:45,405.22,True,1.0,1,2026-02-17,12:41:00,405.4,405.68,405.13,405.3819,91594,0.135675,-7693.9,-102744.73,-11.9538,405.8802,405.7327,BULL,0.036385,WIDENING,BELOW,0.171383,BEAR,BEAR,BEAR,6,1,1,2026-02-18 23:14:21.441069+00:00
PLTR_021726_EPCH4_1243,PLTR,2026-02-17,LONG,EPCH4,SECONDARY,12:43:00,130.53,True,5.0,5,2026-02-17,12:42:00,130.641,130.67,130.51,130.54,81309,0.122568,-50818.13,-136606.32,6.1582,130.935,131.1687,BEAR,0.179037,WIDENING,BELOW,-0.118283,BEAR,BULL,BEAR,8,2,0,2026-02-18 23:14:21.441069+00:00
